wave[A],flux[1e-17cgs],err[1e-17cgs]
7059.351389717362,-0.11333058,0.23759867
7059.704601641216,-0.103261895,0.18398064
7060.057831237886,-0.103261895,0.23612079
7060.4110785082685,0.6607181,0.21716535
7060.764343453235,0.6607181,0.20558073
7061.117626073685,0.7284961,0.26263487
7061.470926370486,0.7284961,0.1786542
7061.824244344539,0.71459025,0.2651617
7062.177579996714,0.6542275,0.21768402
7062.5309333279,-0.08799309,0.19838789
7062.8843043389925,-0.17966253,0.2385829
7063.23769303086,-0.17966253,0.18918079
7063.591099404402,-0.17966253,0.23497716
7063.944523460487,0.005867125,0.20963804
7064.297965200016,0.005867125,0.19777344
7064.651424623859,0.005867125,0.24640091
7065.004901732916,0.005867125,0.21836217
7065.358396528055,0.005867125,0.21081878
7065.7119090101705,0.141904,0.21347104
7066.0654391801545,0.276834,0.18143678
7066.418987038876,0.28525653,0.23809414
7066.7725525872365,0.6008694,0.21178243
7067.1261358261045,0.6008694,0.20027804
7067.4797367563815,0.6008694,0.22219573
7067.833355378937,0.30557457,0.2076804
7068.186991694672,0.2284252,0.25007418
7068.5406457044555,0.2284252,0.20369856
7068.894317409181,0.1865036,0.20262444
7069.248006809741,0.16229568,0.2222832
7069.601713907006,0.07974763,0.19381227
7069.955438701878,0.07974763,0.23156245
7070.309181195225,0.062060982,0.21088164
7070.662941387942,-0.019249098,0.19577216
7071.016719280921,-0.019249098,0.21030246
7071.370514875033,-0.019249098,0.2051069
7071.724328171178,-0.019249098,0.24020615
7072.078159170228,-0.019249098,0.20097429
7072.4320078730825,0.15054458,0.20410798
7072.785874280614,0.15054458,0.21340509
7073.1397583937205,0.48970717,0.21532814
7073.493660213276,0.78607345,0.24719751
7073.8475797401725,1.3237545,0.23126456
7074.201516975302,1.801375,0.2260272
7074.555471919539,1.801375,0.2796107
7074.909444573781,1.801375,0.23337263
7075.263434938902,1.7353629,0.2871025
7075.617443015801,1.688854,0.24352087
7075.97146880535,0.89327127,0.20953988
7076.325512308451,0.89327127,0.23332563
7076.679573525974,0.65539825,0.18089467
7077.033652458814,0.6465514,0.25495824
7077.387749107864,0.5948799,0.21680085
7077.741863473996,0.5948799,0.19842704
7078.095995558111,0.5882394,0.24182259
7078.450145361081,0.22364706,0.17708431
7078.804312883806,-0.14077418,0.2469787
7079.158498127161,-0.14077418,0.21328622
7079.512701092044,-0.14077418,0.20275956
7079.866921779329,0.2265644,0.25925574
7080.221160189909,0.2265644,0.1803408
7080.575416324679,0.2265644,0.2504061
7080.92969018451,0.2265644,0.22288236
7081.283981770305,0.29331997,0.21347043
7081.638291082935,0.31747395,0.25850016
7081.992618123296,0.3174878,0.18011582
7082.346962892279,0.4098066,0.2653379
7082.701325390761,0.669567,0.20575742
7083.055705619639,1.2748975,0.21688181
7083.410103579789,1.6534389,0.2749175
7083.764519272111,2.029528,0.23651327
7084.118952697479,2.029528,0.2791356
7084.473403856793,2.029528,0.25498354
7084.827872750928,1.932052,0.22885814
7085.182359380776,2.029528,0.2369468
7085.536863747234,2.2084816,0.23579648
7085.891385851173,2.31224,0.29384562
7086.245925693497,2.7546809,0.26530334
7086.600483275078,2.7859542,0.25916964
7086.955058596817,2.7859542,0.27328515
7087.30965165959,2.7859542,0.2551367
7087.6642624642955,2.691948,0.29793695
7088.0188910118095,2.1046183,0.23541154
7088.373537303026,1.6755799,0.23487225
7088.72820133884,1.6368624,0.23557013
7089.082883120125,1.2688149,0.22354345
7089.4375826477835,1.1218939,0.27108237
7089.7922999226885,1.1218939,0.22765842
7090.147034945743,1.1218939,0.22264332
7090.501787717821,1.6158543,0.24418783
7090.856558239823,1.7554228,0.24089655
7091.211346512625,2.0213969,0.29099295
7091.566152537121,2.0213969,0.23609915
7091.920976314207,2.025398,0.21428056
7092.275817844757,1.9543023,0.23910227
7092.630677129672,1.9543023,0.22665983
7092.985554169828,1.6612803,0.27347907
7093.340448966127,1.5468718,0.23493233
7093.695361519443,0.90931714,0.20946306
7094.050291830679,0.45240042,0.20790839
7094.40523990071,0.45240042,0.21329434
7094.760205730429,0.31589592,0.25703338
7095.115189320734,0.45240042,0.1857847
7095.4701906724995,0.45240042,0.25197628
7095.825209786628,0.3333917,0.21420214
7096.180246663993,0.3333917,0.20848626
7096.535301305491,0.5219962,0.26604435
7096.890373712019,0.3333917,0.19181488
7097.245463884451,0.3333917,0.26049677
7097.600571823689,0.21806005,0.20851877
7097.9556975306095,0.21806005,0.1972017
7098.310841006114,0.21806005,0.23880291
7098.666002251079,0.6070845,0.17974277
7099.0211812664065,0.6086395,0.24955308
7099.3763780529725,0.6086395,0.22231612
7099.731592611672,0.6070845,0.21157286
7100.0868249434025,0.65450215,0.21278495
7100.442075049038,0.65450215,0.20290504
7100.797342929483,0.65450215,0.26275033
7101.152628585613,1.2337768,0.21434224
7101.5079320183295,1.2337768,0.2088428
7101.86325322851,1.2337768,0.2250102
7102.218592217057,0.8028777,0.20238946
7102.5739489848465,0.5421541,0.24790205
7102.929323532774,0.034166206,0.20954081
7103.284715861738,-0.18028843,0.19556212
7103.640125972613,-0.18028843,0.21180296
7103.995553866302,0.034166206,0.20022799
7104.350999543682,0.13175812,0.25102675
7104.706463005657,0.13175812,0.18567114
7105.061944253101,0.13175812,0.26258498
7105.4174432869195,0.102009624,0.21687482
7105.772960107988,0.102009624,0.1948999
7106.1284947172035,0.102009624,0.2520331
7106.484047115463,0.102009624,0.18681706
7106.8396173036435,0.3666932,0.24744278
7107.195205282647,0.3666932,0.21839821
7107.550811053352,0.14015174,0.19291171
7107.906434616653,0.07379795,0.21285106
7108.26207597345,0.008680647,0.192888
7108.617735124618,0.008680647,0.24682662
7108.973412071062,0.008680647,0.20532082
7109.329106813657,-0.02605706,0.20338488
7109.684819353309,0.09237477,0.2137419
7110.0405496908925,0.09237477,0.20221438
7110.396297827314,0.09237477,0.2471505
7110.752063763449,0.13440134,0.21533157
7111.107847500195,0.13478337,0.19970508
7111.463649038451,0.40778908,0.2121601
7111.8194683790925,0.40778908,0.20661156
7112.175305523024,0.40778908,0.24341132
7112.531160471123,0.29024458,0.18314381
7112.887033224294,0.2644533,0.24902917
7113.242923783414,0.2644533,0.21090159
7113.598832149388,0.065342546,0.1882075
7113.954758323092,0.036053028,0.24981555
7114.310702305426,-0.1041025,0.18445483
7114.666664097286,-0.1041025,0.24756692
7115.022643699551,-0.1041025,0.20706399
7115.378641113124,-0.008719503,0.20415646
7115.734656338884,0.007444568,0.21472591
7116.0906893777355,0.2508257,0.21476091
7116.446740230555,0.27723658,0.2517218
7116.802808898249,0.33926594,0.2176941
7117.1588953816945,0.51401955,0.1920948
7117.51499968179,0.51401955,0.20566446
7117.871121799433,0.51401955,0.2121077
7118.227261735503,0.46954763,0.2590382
7118.583419490904,0.21000867,0.18367422
7118.939595066513,0.062860824,0.25326627
7119.295788463238,0.062860824,0.20059118
7119.651999681954,0.062860824,0.21131949
7120.008228723568,0.062860824,0.22499864
7120.364475588958,0.2233759,0.20970087
7120.720740279023,0.2233759,0.2481671
7121.0770227946605,0.1501556,0.21301872
7121.43332313675,0.1501556,0.19725473
7121.789641306196,0.19321005,0.21421726
7122.145977303878,0.19321005,0.20507608
7122.502331130693,0.39629272,0.25543234
7122.858702787542,0.39629272,0.18086308
7123.215092275303,0.21591541,0.23446308
7123.57149959488,0.21591541,0.21178493
7123.927924747154,0.025606832,0.1983808
7124.28436773303,0.025606832,0.2100097
7124.640828553385,0.025606832,0.20364766
7124.997307209129,0.02647337,0.229514
7125.353803701136,0.24778166,0.22012673
7125.710318030308,0.3794392,0.20089206
7126.066850197544,0.3987274,0.2208284
7126.423400203723,0.40302643,0.19559728
7126.77996804975,0.40302643,0.23461391
7127.136553736505,0.3794392,0.17893516
7127.493157264896,0.0913178,0.2395453
7127.8497786357975,-0.059958316,0.20802306
7128.20641785012,-0.059958316,0.19686733
7128.56307490874,-0.059958316,0.21157674
7128.9197498125595,-0.059958316,0.1923972
7129.276442562477,-0.059958316,0.24170376
7129.633153159371,-0.017356187,0.21953957
7129.9898816041505,-0.060094118,0.21072082
7130.346627897692,0.08118073,0.21427877
7130.703392040904,-0.060094118,0.18509755
7131.060174034666,-0.01469279,0.23600194
7131.416973879883,-0.01469279,0.18160655
7131.773791577437,-0.01469279,0.24540138
7132.130627128226,-0.09584338,0.20242807
7132.487480533151,-0.057245236,0.1949567
7132.844351793092,-0.057245236,0.20361264
7133.201240908956,-0.09584338,0.19727068
7133.558147881621,-0.057245236,0.2395742
7133.9150727119895,-0.040094197,0.21813208
7134.272015400962,-0.040094197,0.20758213
7134.628975949417,0.17792654,0.21746352
7134.985954358262,0.38942733,0.21687308
7135.3429506283765,0.21499927,0.24719614
7135.699964760669,0.6265586,0.18258181
7136.056996756019,0.7054998,0.23796931
7136.414046615334,0.7567445,0.2027913
7136.7711143394945,0.7567445,0.20520179
7137.128199929401,0.7567445,0.21437779
7137.485303385954,0.4437702,0.20594686
7137.842424710033,0.41332874,0.2535587
7138.199563902547,0.25810155,0.18232433
7138.556720964376,0.25810155,0.2253424
7138.913895896428,0.2442353,0.20784341
7139.271088699583,0.15666448,0.20335366
7139.628299374748,0.15283312,0.20538932
7139.985527922806,0.15283312,0.20264903
7140.3427743446555,0.15283312,0.23536742
7140.700038641199,0.361065,0.2146482
7141.057320813317,0.45755494,0.20124272
7141.414620861918,0.64136565,0.21667363
7141.7719387878815,0.7188305,0.20658831
7142.129274592117,0.7188305,0.232276
7142.486628275505,0.7188305,0.19336829
7142.843999838953,0.56837606,0.2480641
7143.201389283342,0.21737674,0.22173135
7143.5587966095745,0.21737674,0.21167508
7143.916221818552,0.21737674,0.20937033
7144.273664911155,0.36657858,0.20250775
7144.631125888292,0.5156353,0.2569377
7144.988604750844,0.5156353,0.19345535
7145.34610149972,0.36657858,0.25693983
7145.703616135801,0.24678445,0.21520732
7146.061148659996,0.24678445,0.20562153
7146.418699073186,0.22092472,0.22251518
7146.776267376273,0.22092472,0.2084319
7147.133853570159,-0.054866426,0.2434483
7147.491457655726,0.22092472,0.17815574
7147.849079633881,-0.076079406,0.24890946
7148.206719505508,-0.076079406,0.22447087
7148.5643772715075,0.25442255,0.20745271
7148.922052932782,0.25442255,0.21653396
7149.279746490214,0.16219038,0.20955965
7149.637457944712,0.16219038,0.22067952
7149.995187297157,0.08428016,0.18019813
7150.35293454846,0.0598122,0.2478782
7150.710699699502,-0.14291629,0.22613746
7151.068482751191,-0.14291629,0.21159293
7151.426283704411,0.03149805,0.20399125
7151.784102560063,-0.14291629,0.18406144
7152.141939319051,0.03149805,0.24518405
7152.499793982256,0.19461982,0.1876733
7152.857666550589,0.22685133,0.23787172
7153.21555702493,0.66692644,0.21037316
7153.573465406189,0.77450985,0.20460807
7153.93139169525,1.8718827,0.24176663
7154.289335893021,2.1092584,0.22959167
7154.6472980003855,2.4732785,0.27980816
7155.005278018246,2.4732785,0.25745553
7155.363275947506,2.4732785,0.24214426
7155.7212917890465,2.2680519,0.27338305
7156.079325543778,1.8495139,0.24062808
7156.437377212585,1.8410175,0.24133101
7156.795446796375,1.3507656,0.20589131
7157.1535342960315,1.2629286,0.22904564
7157.511639712466,0.95281553,0.22867972
7157.869763046559,0.74533784,0.2117426
7158.227904299214,0.4431306,0.21891461
7158.586063471336,0.43463403,0.19753042
7158.944240563807,0.14652301,0.19934978
7159.302435577539,0.14652301,0.19955082
7159.6606485134125,0.079801135,0.23325165
7160.018879372332,0.057990294,0.21698266
7160.377128155201,0.079801135,0.2123399
7160.735394862903,0.19479176,0.20631835
7161.093679496349,0.24466383,0.19284384
7161.45198205642,1.3435882,0.23255159
7161.81030254403,1.7566388,0.2200866
7162.16864096006,1.8798447,0.2774275
7162.526997305421,1.9051193,0.19968559
7162.885371580996,1.9051193,0.25258547
7163.243763787691,1.9051193,0.24967995
7163.602173926408,1.0143392,0.2239952
7163.960601998031,0.62344825,0.2148748
7164.319048003472,0.13820952,0.2009276
7164.677511943612,0.08884381,0.22345306
7165.035993819366,-0.051284887,0.18069756
7165.394493631615,-0.12586823,0.23685987
7165.75301138127,-0.12586823,0.20142458
7166.111547069216,-0.12586823,0.18598494
7166.470100696356,0.052901313,0.19289242
7166.828672263596,0.25803113,0.21001601
7167.187261771818,0.3780512,0.23573987
7167.545869221936,0.3780512,0.18633449
7167.904494614832,0.42055053,0.24789622
7168.263137951419,0.43178836,0.2088272
7168.621799232579,0.43178836,0.20953324
7168.980478459225,0.53530556,0.21977957
7169.339175632242,0.575172,0.22238278
7169.697890752532,0.575172,0.2577267
7170.056623821002,0.71616715,0.1804353
7170.415374838536,0.575172,0.25857767
7170.774143806047,0.52602756,0.22413827
7171.132930724416,0.52602756,0.21162446
7171.491735594551,0.52602756,0.21433309
7171.850558417356,0.3470172,0.20223977
7172.209399193715,0.3791135,0.22558989
7172.568257924542,0.30624834,0.19621827
7172.92713461072,0.06055874,0.23890093
7173.286029253161,0.30624834,0.20788872
7173.64494185275,0.3791135,0.19209899
7174.0038724104,0.5460708,0.21072856
7174.362820926995,0.74362385,0.20713364
7174.7217874034395,1.1811997,0.24119134
7175.080771840641,1.3378706,0.21315779
7175.439774239483,1.7929684,0.24618466
7175.79879460088,2.470707,0.21398173
7176.157832925714,2.5698826,0.29199964
7176.516889214899,2.5698826,0.2696348
7176.87596346932,2.5698826,0.26037157
7177.23505568989,2.4172394,0.23986506
7177.594165877494,1.5653589,0.21679494
7177.953294033037,0.9661409,0.26722488
7178.312440157426,0.9091445,0.19359732
7178.671604251546,0.45248553,0.2500174
7179.030786316311,0.45248553,0.21626277
7179.389986352603,0.29091254,0.19678234
7179.749204361338,0.29091254,0.21599843
7180.1084403434015,0.29091254,0.20882405
7180.467694299705,0.25507694,0.22676325
7180.826966231135,0.25507694,0.20097713
7181.186256138597,0.383453,0.22191094
7181.5455640229975,0.25507694,0.18378018
7181.904889885223,0.383453,0.2541611
7182.264233726187,0.383453,0.20515348
7182.623595546774,0.13905084,0.19819804
7182.982975347898,0.071415514,0.1994994
7183.342373130445,0.13905084,0.18956624
7183.701788895328,0.061498348,0.23670267
7184.061222643433,0.061498348,0.19338025
7184.420674375668,0.13954464,0.24589334
7184.780144092938,0.13954464,0.20943645
7185.139631796129,0.13598196,0.20247607
7185.4991374861565,0.13598196,0.20742652
7185.858661163905,0.057412673,0.20001233
7186.218202830282,0.057412673,0.21356957
7186.577762486196,0.057412673,0.18673328
7186.93734013253,0.057412673,0.2316755
7187.2969357702,0.2869249,0.19351563
7187.656549400093,0.30232775,0.24217099
7188.016181023122,0.2869249,0.20447525
7188.375830640173,0.039159544,0.18464865
7188.735498252161,0.084768236,0.2126623
7189.095183859973,0.084768236,0.19182345
7189.454887464514,0.07494754,0.20247847
7189.814609066695,0.084768236,0.18168305
7190.1743486673995,0.26037574,0.21855013
7190.534106267543,0.46380344,0.18469556
7190.8938818680135,0.5022582,0.24141492
7191.253675469724,0.5022582,0.2149222
7191.6134870735605,0.46380344,0.19393419
7191.97331668044,0.38406888,0.1974435
7192.333164291247,0.35845378,0.19330911
7192.693029906891,0.23861217,0.22170208
7193.0529135282795,0.07691475,0.18670976
7193.412815156298,0.07691475,0.2313988
7193.772734791864,0.059642468,0.16764946
7194.132672435863,0.059642468,0.23683076
7194.49262808921,0.059642468,0.20403455
7194.852601752792,0.008223318,0.18970995
7195.212593427525,0.008223318,0.19080539
7195.572603114295,0.008223318,0.17587276
7195.932630814011,0.038290232,0.24207646
7196.292676527581,0.008223318,0.16931048
7196.652740255892,0.038290232,0.22789301
7197.0128219998605,0.038290232,0.17867455
7197.372921760373,0.19449537,0.21047977
7197.733039538338,0.38256937,0.21574113
7198.093175334664,0.97196716,0.21074355
7198.4533291502385,1.3363874,0.22342464
7198.813500985978,1.3363874,0.2085934
7199.173690842768,1.3363874,0.21634187
7199.533898721527,0.7997479,0.18257384
7199.894124623141,0.75248766,0.23569058
7200.254368548525,0.5042339,0.18121463
7200.61463049857,0.4854825,0.22829357
7200.97491047418,0.3822562,0.19050987
7201.335208476268,0.15676041,0.20301841
7201.695524505721,0.036046814,0.21651834
7202.055858563454,0.036046814,0.20391525
7202.416210650355,0.15676041,0.20738561
7202.776580767342,0.26474854,0.19197999
7203.136968915301,0.7043838,0.23153925
7203.497375095149,0.81673497,0.18920697
7203.857799307774,1.1118044,0.24327797
7204.218241554086,1.2057531,0.20970263
7204.578701834994,1.2057531,0.19632207
7204.939180151385,1.2057531,0.21505976
7205.299676504177,0.63894725,0.19435875
7205.660190894258,0.5494735,0.21961461
7206.020723322546,0.5494735,0.20149778
7206.381273789925,0.5130546,0.21096538
7206.741842297317,0.5494735,0.18518105
7207.102428845607,0.5494735,0.243951
7207.463033435706,0.27558592,0.22204185
7207.823656068524,0.18840018,0.18664569
7208.184296744948,0.18840018,0.18507718
7208.544955465898,0.18840018,0.1955678
7208.90563223226,0.25015867,0.20184305
7209.266327044953,0.9487421,0.2023769
7209.6270399048635,0.956688,0.22573064
7209.98777081291,1.2453882,0.17662616
7210.348519769982,1.338418,0.25617656
7210.709286776988,1.338418,0.21129893
7211.07007183484,1.338418,0.2534719
7211.430874944425,1.2888614,0.21200368
7211.791696106662,0.8070064,0.1918451
7212.15253532244,0.3275496,0.22317128
7212.513392592668,0.3275496,0.2062941
7212.874267918259,0.21429497,0.21057129
7213.2351613001,0.21429497,0.18599695
7213.596072739109,0.21429497,0.21049994
7213.957002236175,0.5572526,0.18587826
7214.317949792217,0.21429497,0.23978479
7214.678915408123,0.36410666,0.21227038
7215.0398990848125,0.23396958,0.1838594
7215.400900823173,0.23396958,0.19195865
7215.761920624117,0.19496322,0.19013497
7216.122958488554,0.19496322,0.20286606
7216.484014417375,0.19496322,0.20450287
7216.845088411496,0.07955578,0.21712716
7217.206180471809,0.19496322,0.16536562
7217.567290599231,0.07955578,0.22783142
7217.928418794651,0.15868159,0.18197854
7218.289565058989,0.15868159,0.23167638
7218.650729393133,0.15868159,0.20073523
7219.011911797996,0.07922162,0.17654671
7219.3731122744875,0.07922162,0.19981067
7219.734330823499,0.07922162,0.20171872
7220.095567445948,0.07922162,0.20943151
7220.456822142725,0.043149803,0.18355654
7220.818094914749,0.085914925,0.21544243
7221.17938576291,0.085914925,0.18918818
7221.540694688126,0.043149803,0.24064086
7221.902021691287,0.0268901,0.175436
7222.263366773305,0.0031141804,0.1978825
7222.6247299350935,0.0031141804,0.2114902
7222.98611117754,0.0031141804,0.19938593
7223.347510501565,0.3430301,0.2169897
7223.708927908058,0.36483172,0.18892492
7224.070363397933,0.7480132,0.19846208
7224.431816972099,0.9572026,0.20151997
7224.793288631449,1.0030949,0.24285804
7225.154778376901,1.0030949,0.19553882
7225.516286209346,1.0170066,0.22890975
7225.877812129703,1.0170066,0.18560874
7226.239356138863,0.95915204,0.24279872
7226.600918237744,0.71547645,0.21896704
7226.962498427239,0.31203562,0.20315109
7227.324096708259,0.21994376,0.20628366
7227.685713081717,0.21994376,0.18953857
7228.047347548503,0.31203562,0.20235181
7228.409000109538,0.08370914,0.20035905
7228.770670765712,0.28724453,0.21196087
7229.132359517945,0.28724453,0.18725967
7229.494066367128,0.28724453,0.21030682
7229.85579131418,0.28724453,0.1893418
7230.217534359994,0.49114558,0.24001719
7230.579295505481,0.62897944,0.20227605
7230.941074751556,0.70474696,0.22982
7231.302872099108,0.803493,0.2042549
7231.664687549058,0.91202277,0.20737633
7232.026521102297,0.91202277,0.22718295
7232.388372759745,0.803493,0.20534097
7232.750242522295,0.5209014,0.18861656
7233.112130390866,0.4760888,0.2108662
7233.474036366349,0.37207377,0.24338286
7233.835960449658,0.2351177,0.18702915
7234.197902641707,0.11751029,0.2192659
7234.559862943385,0.016668458,0.17665596
7234.921841355616,-0.11909607,0.23451465
7235.283837879289,0.016668458,0.21835372
7235.645852515319,0.060052298,0.20977041
7236.007885264619,0.060052298,0.1987863
7236.369936128081,0.26358992,0.18745391
7236.732005106625,0.3177359,0.2114414
7237.094092201143,0.35009855,0.20483525
7237.456197412557,0.4447617,0.22050408
7237.818320741759,0.46370846,0.19473591
7238.180462189668,0.5418073,0.21192427
7238.5426217571785,0.6919339,0.19877456
7238.904799445202,1.310452,0.25294408
7239.266995254655,1.6641054,0.20068714
7239.629209186428,2.0585854,0.26820448
7239.991441241442,2.3715808,0.26078528
7240.353691420591,2.3715808,0.28334096
7240.715959724794,2.3715808,0.3074161
7241.078246154945,2.1889174,0.28505734
7241.440550711965,2.1889174,0.29793876
7241.802873396747,2.1889174,0.3176318
7242.165214210205,2.4420428,0.37898722
7242.527573153252,2.4539554,0.3438317
7242.889950226782,2.4539554,0.3287154
7243.252345431717,2.4420428,0.26164204
7243.614758768948,2.3779478,0.31313372
7243.9771902393995,2.220022,0.24943998
7244.339639843961,1.8130457,0.2915256
7244.702107583556,1.2789116,0.19569208
7245.064593459078,0.6980759,0.21918586
7245.427097471441,0.45483568,0.23761433
7245.78961962156,0.34641352,0.24543609
7246.152159910326,0.34641352,0.34763357
7246.514718338664,0.45483568,0.30231324
7246.8772949074655,0.6878256,0.31378725
7247.239889617654,0.9679785,0.3017485
7247.60250247012,1.2256291,0.28212726
7247.965133465789,1.417471,0.24679323
7248.327782605552,1.600529,0.24414136
7248.690449890325,2.2921271,0.25090107
7249.053135321023,2.3712907,0.3091542
7249.415838898539,2.3712907,0.23387228
7249.778560623797,2.3712907,0.25881928
7250.141300497688,2.0273693,0.19394283
7250.504058521129,1.7848817,0.27211598
