wave[A],flux[1e-17cgs],err[1e-17cgs]
7091.211346417461,0.15285791,0.08765913
7091.566152441959,0.15285791,0.1069164
7091.920976219033,0.15255257,0.11431233
7092.275817749585,0.09979282,0.078090884
7092.630677034489,0.022442516,0.10514884
7092.985554074648,0.022442516,0.07962569
7093.340448870935,0.022442516,0.10871245
7093.695361424253,0.03989278,0.11130271
7094.050291735477,0.06173336,0.07887815
7094.405239805503,0.10343439,0.10956138
7094.760205635224,0.06173336,0.08006588
7095.115189225518,0.06351588,0.1049561
7095.470190577285,0.06351588,0.10409886
7095.825209691402,0.016443213,0.076463275
7096.18024656877,0.016170235,0.10124235
7096.535301210263,0.008031288,0.07662466
7096.890373616786,-0.05789428,0.10640444
7097.245463789213,-0.05789428,0.1055301
7097.60057172844,-0.05789428,0.0788932
7097.955697435362,0.027393388,0.10868203
7098.310840910855,0.04785401,0.0757891
7098.666002155822,0.04785401,0.11162971
7099.021181171138,0.07294554,0.08854941
7099.376377957706,0.07294554,0.087594196
7099.731592516401,0.03519854,0.10263228
7100.0868248481265,0.030537134,0.077377625
7100.442074953758,0.03519854,0.10496439
7100.79734283419,0.030537134,0.09141481
7101.152628490322,0.030537134,0.08371521
7101.507931923027,0.030537134,0.10903274
7101.8632531332105,0.07613483,0.07607102
7102.218592121745,0.07613483,0.11422453
7102.57394888953,0.07613483,0.079246126
7102.92932343746,0.07613483,0.105608724
7103.284715766412,0.07613483,0.09858753
7103.6401258772885,0.096455134,0.07678024
7103.995553770967,0.033977907,0.113711424
7104.350999448348,0.019283367,0.07904671
7104.7064629103115,0.018275691,0.1075054
7105.061944157758,0.019283367,0.09815895
7105.417443191564,0.018275691,0.075145856
7105.772960012629,0.018275691,0.098640986
7106.128494621847,0.035422005,0.07878878
7106.484047020094,0.035422005,0.10484286
7106.839617208277,0.0003529728,0.10172005
7107.195205187269,0.035422005,0.077112705
7107.550810957976,0.039109237,0.1034969
7107.906434521273,0.039109237,0.074066296
7108.262075878065,0.039109237,0.09981513
7108.617735029228,0.04981631,0.09173878
7108.9734119756595,0.039109237,0.081908904
7109.329106718257,-0.008658616,0.10773621
7109.684819257896,-0.008658616,0.08030687
7110.040549595483,0.039210837,0.10609749
7110.396297731892,0.039210837,0.07705167
7110.75206366803,0.040614553,0.09939766
7111.107847404772,0.054163113,0.10211502
7111.463648943022,0.040614553,0.08008327
7111.819468283659,0.040614553,0.111590944
7112.175305427579,0.040614553,0.07851972
7112.53116037568,0.038358606,0.10454827
7112.887033128839,-0.032775775,0.10873
7113.242923687962,-0.032775775,0.076889314
7113.598832053924,-0.032775775,0.10936298
7113.954758227624,-0.032775775,0.081999525
7114.310702209959,-0.02194449,0.10839249
7114.6666640018075,0.013755321,0.088837996
7115.022643604075,0.013755321,0.08959091
7115.378641017636,0.023585618,0.11248844
7115.734656243398,0.0347112,0.07868378
7116.090689282238,0.04025452,0.112155534
7116.446740135059,0.0347112,0.07922454
7116.802808802742,0.04025452,0.10032853
7117.158895286182,0.046519313,0.10862582
7117.51499958628,0.09054767,0.077459954
7117.871121703912,0.115400165,0.11357056
7118.227261639983,0.115400165,0.07973697
7118.583419395372,0.119967334,0.10203587
7118.939594970984,0.115400165,0.09171172
7119.295788367696,0.06661104,0.088569015
7119.6519995864155,-0.010916572,0.10847963
7120.008228628018,-0.015063031,0.07721623
7120.364475493403,-0.015063031,0.10147068
7120.72074018347,-0.010916572,0.07751138
7121.077022699096,0.09855895,0.108218394
7121.433323041188,0.09855895,0.10450977
7121.789641210622,0.09855895,0.07350657
7122.145977208305,0.09855895,0.0960798
7122.502331035116,0.09855895,0.07459463
7122.85870269196,0.06512101,0.10549056
7123.2150921797165,0.06512101,0.10316353
7123.571499499282,0.11562628,0.07532783
7123.927924651558,0.09085554,0.10793382
7124.284367637422,0.09085554,0.080406636
7124.64082845778,0.11562628,0.10810731
7124.997307113511,0.3498553,0.08250199
7125.3538036055215,0.3498553,0.114530064
7125.710317934689,0.35381836,0.11142923
7126.06685010192,0.3498553,0.07742297
7126.423400108093,0.30241948,0.10447383
7126.779967954109,0.30241948,0.07997129
