wave[A],flux[1e-17cgs],err[1e-17cgs]
7004.115733484671,1.4697112,0.05746558
7004.466181713771,1.2959505,0.060257446
7004.816647477406,0.83875287,0.04555406
7005.167130776467,0.5100656,0.054205086
7005.517631611818,0.30857775,0.05517063
7005.868149984342,0.21707293,0.060751535
7006.218685894926,0.21094577,0.061810397
7006.5692393444315,0.20124343,0.048182935
7006.919810333751,0.20096783,0.05148648
7007.270398863747,0.1427833,0.051645216
7007.621004935312,0.13654362,0.0423653
7007.9716285493105,0.08725354,0.04904662
7008.322269706632,0.07075378,0.043052394
7008.672928408143,0.060531475,0.04975831
7009.023604654725,0.060531475,0.050203256
7009.3742984472665,0.060531475,0.042313453
7009.725009786629,0.20597915,0.048890565
7010.075738673705,0.384194,0.050695308
7010.4264851093585,0.401921,0.043616764
7010.777249094482,0.401921,0.049013853
7011.128030629939,0.401921,0.045608126
7011.4788297166215,0.32368067,0.04954372
7011.829646355393,0.2051679,0.047647323
7012.180480547142,0.169982,0.04394918
7012.53133229275,0.169982,0.05795767
7012.882201593083,0.12734501,0.060216743
7013.233088449034,-0.06570451,0.061026588
7013.583992861465,-0.07026937,0.06517042
7013.934914831264,-0.07026937,0.053622503
7014.285854359315,-0.06570451,0.054975316
7014.636811446483,-0.040836845,0.049087364
7014.98778609366,-0.011408736,0.04189338
7015.3387783017115,-0.010464429,0.046865225
7015.6897880715305,-0.011408736,0.045776553
7016.04081540398,-0.011079222,0.04597482
7016.391860299954,-0.011079222,0.04625004
7016.742922760317,-0.011079222,0.041859224
7017.094002785954,-0.011079222,0.04799457
7017.445100377753,0.018591927,0.050234273
7017.796215536577,0.018591927,0.04170949
7018.147348263319,0.018591927,0.048536368
7018.498498558845,-0.0007925935,0.046943177
7018.849666424047,-0.0007925935,0.047885735
7019.200851859792,-0.0007925935,0.047427986
7019.552054866971,-0.004615513,0.044403974
7019.90327544645,-0.049533613,0.046813093
7020.254513599115,0.025355225,0.05203748
7020.6057693258535,0.031261105,0.04177332
7020.957042627529,-0.039733876,0.04584914
7021.308333505036,0.03280078,0.044783045
7021.659641959239,0.037372462,0.048337016
7022.010967991032,0.039923258,0.050000217
7022.362311601281,0.2015919,0.043350607
7022.713672790879,0.5042451,0.05084881
7023.065051560691,0.5042451,0.050142292
7023.416447911605,0.5042451,0.047577046
7023.767861844506,0.17240207,0.047867835
7024.1192933602615,0.062799715,0.04375927
7024.470742459764,0.062799715,0.048188698
7024.822209143879,0.062799715,0.050513215
7025.173693413495,0.0808716,0.044981983
7025.525195269497,0.19508083,0.048847724
7025.876714712753,0.19623236,0.045153446
7026.2282517441545,0.20906417,0.049274486
7026.579806364569,0.20906417,0.048181847
7026.931378574891,0.19623236,0.043193627
7027.282968375986,0.13250099,0.046613768
7027.634575768747,0.13250099,0.052960433
7027.986200754041,0.110034354,0.041714877
7028.337843332757,0.108793214,0.04629417
7028.6895035057805,0.034148656,0.043063268
7029.041181273978,0.0073836204,0.050393093
7029.392876638243,-0.005530788,0.04818449
7029.744589599443,0.0073836204,0.041538347
7030.096320158474,0.0073836204,0.048057545
7030.448068316199,0.029421188,0.044104405
7030.799834073516,0.14264812,0.047715157
7031.151617431289,0.7643049,0.053329203
7031.503418390406,0.7643049,0.05061462
7031.8552369517565,0.7643049,0.05393935
7032.207073116206,0.7574059,0.057552475
7032.558926884649,0.36562157,0.04433091
7032.910798257953,0.36562157,0.046641376
7033.262687237011,0.36562157,0.044040143
7033.614593822693,1.0878413,0.05411948
7033.966518015891,1.3803957,0.056032147
7034.318459817474,1.3803957,0.04769769
7034.670419228329,1.3803957,0.052471675
7035.022396249345,0.7806468,0.049448676
7035.374390881388,0.42728245,0.050494604
7035.726403125353,0.37914294,0.04970408
7036.078432982108,0.3114012,0.045073774
7036.430480452549,0.30323735,0.048399106
7036.782545537541,0.22426493,0.05234946
7037.134628237983,0.22426493,0.04170316
7037.486728554738,0.22426493,0.04723711
7037.8388464886975,0.58425725,0.046732362
7038.190982040749,1.0108547,0.057066366
7038.543135211759,1.4225926,0.061350264
7038.895306002625,1.6721534,0.0466009
7039.247494414214,1.9179125,0.053624485
7039.599700447414,1.9179125,0.050924752
7039.951924103114,1.9179125,0.055477142
