wave[A],flux[1e-17cgs],err[1e-17cgs]
7127.136553751081,0.09312403,0.118114255
7127.493157279472,0.04118041,0.15509535
7127.849778650375,0.03964363,0.13382031
7128.206417864698,0.03964363,0.13847938
7128.56307492332,0.1456046,0.16646224
7128.919749827139,0.09693324,0.1273935
7129.276442577057,0.09693324,0.17605002
7129.633153173952,0.1456046,0.12308899
7129.989881618732,0.38644388,0.16648221
7130.346627912274,0.14018475,0.16562238
7130.703392055488,0.20968172,0.12513441
7131.060174049249,0.20968172,0.165052
7131.416973894467,0.14018475,0.12255273
7131.773791592022,0.104251444,0.15820707
7132.130627142811,0.104251444,0.12667099
7132.4874805477375,0.104251444,0.15613034
7132.844351807679,0.19819607,0.16637672
7133.201240923544,0.3732197,0.12518485
7133.55814789621,0.43457124,0.15689516
7133.915072726587,0.7914189,0.1268054
7134.272015415552,0.7939093,0.17090517
7134.628975964015,0.7939093,0.19369277
7134.9859543728535,0.7914189,0.1354622
7135.342950642968,0.4980238,0.16505195
7135.699964775263,0.4980238,0.122003525
7136.056996770613,0.4980238,0.17969687
7136.4140466299295,0.38229555,0.12836893
7136.77111435409,0.35144347,0.1677586
7137.128199944003,0.3149235,0.17001697
7137.48530340055,0.16698706,0.12295487
7137.842424724638,0.16698706,0.16954175
7138.1995639171455,0.3149235,0.120042734
7138.556720978975,0.39432055,0.1627026
7138.913895911028,0.60471183,0.14613995
7139.271088714183,0.76018995,0.13114227
7139.62829938935,0.76018995,0.18018661
7139.985527937408,0.76018995,0.13111565
7140.342774359258,0.6594071,0.17136656
7140.700038655803,0.6231372,0.12618466
7141.057320827921,0.46274766,0.14969584
7141.414620876522,0.46274766,0.15740143
7141.771938802487,0.45417455,0.12555349
7142.129274606724,0.46274766,0.16952796
7142.486628290111,0.6222788,0.12358252
7142.8439998535605,0.8086658,0.16955438
7143.201389297951,0.9041548,0.12577653
7143.558796624184,0.92249745,0.17991786
7143.916221833162,1.0781912,0.18438311
7144.273664925766,1.0781912,0.13232726
7144.6311259029035,1.0781912,0.19615625
7144.988604765456,0.6334289,0.1283496
7145.346101514333,0.50575536,0.1814411
7145.703616150415,0.50575536,0.13951938
7146.061148674611,0.50575536,0.18243794
7146.4186990878015,0.88157517,0.18864846
7146.776267390889,0.9717724,0.12994055
7147.133853584775,0.9717724,0.1832322
7147.491457670343,0.9717724,0.13816424
7147.849079648499,0.9935875,0.1883686
7148.206719520126,1.193011,0.13467793
7148.564377286134,1.2089387,0.166896
7148.922052947402,1.5366893,0.18911257
7149.2797465048425,1.9988145,0.15007289
7149.637457959334,1.9988145,0.1936901
7149.99518731178,1.9988145,0.14710861
7150.352934563083,1.8434161,0.173409
7150.710699714125,1.6242336,0.1611246
7151.068482765816,1.5844944,0.15479961
7151.426283719036,0.5012795,0.17734161
7151.784102574697,0.44065067,0.13160644
7152.141939333678,0.44065067,0.17075403
7152.499793996891,0.44065067,0.12599474
7152.857666565217,0.6658318,0.17069893
7153.215557039558,0.6658318,0.15676588
7153.573465420819,0.6658318,0.13194786
7153.931391709881,0.4386611,0.16409239
7154.2893359076525,0.09862632,0.115148626
7154.647298015017,-0.020632366,0.16468287
7155.005278032879,-0.020632366,0.12262646
7155.363275962139,-0.06802422,0.16235386
7155.72129180368,-0.06802422,0.14831497
7156.079325558413,-0.06802422,0.12172729
7156.43737722722,-0.013153189,0.16353
7156.795446811011,-0.11865548,0.12573819
7157.153534310669,-0.013153189,0.17566991
7157.511639727103,-0.013153189,0.13488476
7157.869763061197,0.035386294,0.15623736
7158.227904313853,0.035386294,0.15163712
7158.586063485976,0.035386294,0.12800407
7158.944240578448,-0.055924736,0.16041239
7159.302435592181,-0.055924736,0.11772635
7159.6606485280545,-0.09033392,0.16065116
7160.018879386982,-0.09033392,0.122993425
7160.377128169845,-0.01771954,0.1721788
7160.735394877554,-0.015531545,0.15044773
7161.093679510994,0.04095547,0.14136685
7161.451982071067,0.059621003,0.16247767
7161.810302558677,0.06282166,0.117391706
7162.168640974707,0.06761578,0.17225231
7162.526997320069,0.29367566,0.13761081
7162.885371595646,0.45061532,0.17366119
7163.2437638023475,0.6446226,0.15322924
7163.602173941058,0.76796776,0.14259142
7163.960602012689,0.83976626,0.18060242
7164.319048018124,0.83976626,0.12774569
7164.677511958265,0.8881176,0.17490543
7165.035993834019,0.8881176,0.12916744
7165.3944936462685,0.9865347,0.15319678
7165.753011395925,1.2419376,0.13889386
7166.11154708387,1.2419376,0.1706359
7166.470100711012,1.2419376,0.17625079
7166.828672278252,0.62479615,0.13439134
7167.1872617864765,0.5685855,0.16986361
7167.545869236595,0.056934293,0.13710572
7167.904494629492,-0.015229465,0.17930467
7168.263137966079,-0.015229465,0.1326474
7168.621799247239,0.056934293,0.16776848
7168.980478473887,0.2574069,0.15684885
7169.339175646904,0.46382964,0.1325179
7169.697890767195,0.53795606,0.1786148
7170.056623835666,1.2438356,0.13199636
7170.415374853201,1.2974739,0.18751045
7170.774143820711,1.3634958,0.14094451
7171.1329307390815,1.6499739,0.18416806
7171.491735609225,1.6499739,0.20011875
7171.850558432023,1.6499739,0.15351506
7172.209399208391,1.5506608,0.19597496
7172.5682579392105,1.38892,0.14157817
7172.927134625389,1.2797107,0.16908693
7173.286029267831,1.2797107,0.14601955
7173.644941867421,1.0975018,0.17861655
7174.003872425072,0.8575493,0.1661484
7174.3628209416665,0.70381093,0.15063497
7174.72178741812,0.70381093,0.17206593
7175.080771855315,0.70381093,0.14645466
7175.439774254165,1.0433013,0.19268502
7175.7987946155545,1.0866181,0.1469543
7176.157832940389,1.2540637,0.18421891
7176.516889229575,1.2540637,0.13675666
7176.875963483997,1.2540637,0.18132369
7177.235055704568,1.1616169,0.19335826
7177.594165892173,1.0474303,0.14668119
7177.953294047717,1.0474303,0.19051346
7178.312440172107,1.0474303,0.13750832
7178.671604266227,1.4577839,0.19629538
7179.030786330992,1.4577839,0.156085
7179.389986367286,1.5292208,0.18321018
7179.749204376022,1.5292208,0.1765989
7180.108440358085,1.2671607,0.14567134
7180.4676943143895,0.9644452,0.18655683
7180.82696624582,0.59218585,0.13428108
7181.186256153283,0.49001423,0.17566259
7181.545564037685,-0.036970764,0.13316771
7181.904889899911,-0.036970764,0.16005486
7182.264233740875,-0.036970764,0.14139462
7182.623595561463,0.0511225,0.17414968
7182.982975362588,0.06621572,0.1867558
7183.342373145135,0.07206618,0.14134432
7183.70178891002,0.07206618,0.15000412
7184.061222658125,0.6640951,0.13218616
7184.420674390361,0.8821938,0.17674984
7184.780144107631,0.8821938,0.14079963
7185.139631810824,0.8821938,0.18366912
7185.499137500851,0.2956765,0.14073221
7185.858661178601,0.16350737,0.19019637
7186.218202844986,0.16350737,0.19224784
7186.577762500893,0.16350737,0.14212805
7186.937340147236,0.29828253,0.18605581
7187.2969357849,0.64576405,0.13101844
7187.656549414793,1.2838852,0.20018579
7188.016181037822,1.8389095,0.16155571
7188.375830654874,1.8389095,0.19124107
