wave[A],flux[1e-17cgs],err[1e-17cgs]
7034.31845992626,-0.028405279,0.04874567
7034.670419337121,-0.028405279,0.06889593
7035.022396358135,-0.0144682545,0.060653202
7035.37439099019,0.080023736,0.0500965
7035.726403234154,0.11860364,0.07404837
7036.078433090922,0.20640215,0.059052866
7036.430480561361,0.34670216,0.06439477
7036.782545646366,0.34670216,0.07035626
7037.134628346806,0.34670216,0.056233335
7037.486728663574,0.21166508,0.07220093
7037.838846597539,0.13064165,0.06178909
7038.190982149588,0.13064165,0.05143533
7038.543135320611,0.13064165,0.06115391
7038.895306111475,0.13064165,0.050622422
7039.247494523077,0.14422186,0.07122584
7039.599700556282,0.15735053,0.06096991
7039.95192421198,0.2201903,0.053084403
7040.30416549106,0.251573,0.072621234
7040.65642439439,0.30203515,0.057653755
7041.0087009228655,0.5093261,0.06260774
7041.360995077353,0.5553372,0.07137699
7041.713306858751,0.6275945,0.06304938
7042.065636267926,0.6275945,0.08185811
7042.417983305773,0.6275945,0.07412754
7042.770347973162,0.4946845,0.062254973
7043.12273027098,0.3024933,0.075778626
7043.475130200119,0.3024933,0.06144649
7043.827547761444,0.3024933,0.07670139
7044.179982955854,0.4269375,0.071959004
7044.5324357842155,0.4269375,0.058219943
7044.8849062474255,0.4269375,0.0771508
7045.237394346352,0.39368945,0.05368956
7045.589900081892,0.39368945,0.07497646
7045.942423454912,0.39368945,0.06790479
7046.294964466305,0.39497507,0.05753197
7046.647523116957,0.46540478,0.08232859
7047.000099407739,0.46540478,0.06731154
7047.352693339546,0.46540478,0.066234045
7047.705304913248,0.15466599,0.06446481
7048.057934129741,0.10368099,0.055508316
7048.410580989894,0.093217745,0.07312238
7048.763245494603,0.061340816,0.06508255
7049.115927644738,0.061340816,0.059793003
7049.468627441188,0.061340816,0.07722408
7049.821344884844,0.051300928,0.06638935
7050.174079976573,0.051005505,0.0858588
7050.526832717274,0.0099347485,0.07538371
7050.8796031078155,-0.008808337,0.05757006
7051.232391149087,0.0099347485,0.07473248
7051.585196841979,-0.008808337,0.051932972
7051.938020187361,-0.008808337,0.07867894
7052.29086118613,0.024785832,0.0682593
7052.643719839155,0.036013547,0.0531446
7052.9965961473345,0.2611161,0.07531643
7053.349490111536,0.61428654,0.0656565
7053.7024017326585,1.111156,0.076880865
7054.05533101157,1.1257374,0.089208245
7054.408277949163,1.1351876,0.072203666
7054.761242546326,1.1351876,0.0909319
7055.11422480393,1.1257374,0.07620271
7055.467224722872,1.0124289,0.078267515
7055.820242304021,0.90976316,0.08477473
7056.173277548276,0.9004947,0.070243776
7056.526330456507,0.8883908,0.089385964
7056.879401029611,0.8871443,0.07760387
7057.232489268456,0.5276968,0.0593752
7057.585595173937,0.5276968,0.06626834
7057.938718746942,0.5276968,0.06365584
7058.2918599883415,0.7465328,0.08801369
7058.645018899035,1.0780799,0.08033322
7058.99819547989,1.0780799,0.068063214
7059.351389731806,1.0780799,0.0816333
7059.704601655654,0.9460254,0.0681285
7060.057831252331,0.92062956,0.09256678
7060.411078522708,0.6682629,0.073608756
7060.764343467675,0.2041517,0.055427458
7061.117626088125,0.119562,0.07373792
7061.470926384927,0.08551846,0.048007336
7061.824244358981,0.08551846,0.0723012
7062.177580011156,0.119562,0.064603746
7062.530933342351,0.12511112,0.055636533
7062.884304353437,0.12511112,0.07232027
7063.237693045312,0.12511112,0.05045057
7063.591099418847,0.11935602,0.06673236
7063.944523474934,0.075068556,0.06521331
7064.297965214463,0.022021085,0.05462205
7064.651424638308,0.022021085,0.073032595
7065.004901747364,0.022021085,0.05897948
7065.358396542505,0.10128722,0.06300864
7065.711909024621,0.21646193,0.07201646
7066.0654391946055,0.27680928,0.058419194
7066.418987053328,0.33064097,0.07697334
7066.772552601688,0.4139614,0.059862718
7067.126135840558,0.43908933,0.06627722
7067.479736770835,0.44845432,0.07397046
7067.833355393392,0.44845432,0.0631877
7068.186991709126,0.44845432,0.08362823
7068.540645718911,0.27747053,0.065476775
7068.894317423637,0.27747053,0.059938718
7069.2480068241985,0.27747053,0.07187039
7069.601713921465,0.35142124,0.06145981
7069.955438716337,0.35857058,0.085768625
7070.3091812096845,0.35857058,0.079813816
7070.66294140241,0.35857058,0.058724903
7071.016719295382,0.35857058,0.06511743
7071.3705148895015,0.35857058,0.058115844
7071.724328185641,0.418462,0.08022567
7072.078159184692,0.5009742,0.076754056
7072.432007887547,0.89175075,0.07125276
7072.785874295078,0.89175075,0.08857205
7073.139758408186,0.89175075,0.07241555
7073.493660227742,0.701171,0.08260863
7073.847579754646,0.594718,0.07375014
7074.2015169897695,0.3887711,0.059055354
7074.555471934014,0.3887711,0.065408856
7074.90944458825,0.28247082,0.056839585
7075.263434953371,0.2794482,0.080213025
7075.617443030271,0.26246956,0.073535435
7075.971468819821,0.26246956,0.060680315
7076.325512322923,0.26246956,0.06782721
7076.679573540447,0.4597776,0.06372637
7077.0336524732875,0.5895378,0.08442929
7077.3877491223375,0.5895378,0.09047357
7077.741863488471,0.5895378,0.06544375
7078.095995572587,0.37925372,0.07068104
7078.4501453755565,0.18590203,0.05601925
7078.804312898284,0.18590203,0.065873176
7079.158498141638,0.18590203,0.063122176
7079.512701106522,0.20986682,0.058479574
7079.866921793808,0.27841115,0.07602653
7080.221160204389,0.27841115,0.060769383
7080.575416339159,0.27841115,0.078663796
7080.929690198992,0.16355218,0.06771574
7081.283981784787,0.16355218,0.05447235
7081.638291097418,0.16355218,0.06323931
7081.992618137786,0.18556742,0.055092182
7082.346962906764,0.39114285,0.079129614
7082.701325405253,0.5591045,0.073212676
7083.055705634125,0.5750875,0.06258437
7083.410103594276,0.71456665,0.07739017
7083.764519286598,0.9525775,0.06979622
7084.118952711967,0.9525775,0.09770523
7084.473403871282,0.9525775,0.09533866
7084.827872765417,0.7697149,0.07489669
7085.182359395273,0.46003112,0.07293645
7085.536863761725,0.32062498,0.053801082
7085.891385865672,0.32062498,0.07311665
7086.245925707989,0.32062498,0.06970167
7086.600483289571,0.7124083,0.067285396
7086.955058611311,0.7124083,0.08118743
7087.309651674083,0.7124083,0.064351544
7087.664262478791,0.29072538,0.07276431
7088.018891026305,0.15908888,0.06695312
7088.373537317522,0.15908888,0.05422067
7088.728201353337,0.15908888,0.06430298
7089.082883134623,0.17528562,0.05719622
7089.437582662282,0.46925133,0.079735056
7089.792299937189,0.4929959,0.06828752
7090.147034960243,0.71059597,0.08254454
7090.501787732322,0.71059597,0.08860804
7090.856558254325,0.71059597,0.070457384
7091.211346527127,0.35051587,0.07926423
7091.566152551624,0.30773073,0.06444323
7091.920976328711,0.19732013,0.06438244
7092.27581785926,0.109869465,0.06547097
7092.630677144177,0.041321278,0.05515178
7092.9855541843335,0.031288117,0.07358231
7093.3404489806335,0.023633547,0.059099507
7093.695361533951,-0.03952609,0.06232421
7094.0502918451875,-0.049364835,0.06653544
7094.405239915218,-0.049364835,0.05483842
7094.7602057449385,-0.043750152,0.071452804
7095.115189335244,-0.043750152,0.053406175
7095.4701906870105,-0.043750152,0.073038116
7095.825209801139,0.021587346,0.069511965
7096.180246678506,-0.04223802,0.054259807
7096.535301320012,0.021587346,0.07033271
7096.890373726533,0.021587346,0.05110264
7097.245463898973,0.021587346,0.06961824
7097.600571838205,0.060803104,0.06866717
7097.955697545125,0.20601323,0.05474462
7098.310841020631,0.32585013,0.068236895
7098.666002265596,0.90864855,0.068125665
7099.021181280925,1.1061012,0.092599966
7099.376378067491,1.1061012,0.08628345
7099.731592626199,1.1061012,0.07336483
7100.0868249579225,1.0264748,0.0828105
7100.442075063566,1.0264748,0.070813
7100.797342944005,1.0264748,0.08577043
7101.152628600135,1.1934127,0.0742953
7101.507932032853,1.2252798,0.08454329
7101.863253243034,1.2723949,0.08690983
7102.218592231582,1.3765187,0.07480378
7102.573948999372,1.3765187,0.09620281
7102.929323547301,1.3765187,0.07918676
7103.284715876265,1.3305142,0.082033
7103.64012598714,0.9622789,0.08186531
7103.99555388083,0.6023389,0.06386896
7104.350999558211,0.41167182,0.07669576
7104.706463020186,0.39181885,0.054132517
7105.061944267632,0.39181885,0.07729229
7105.4174433014505,0.39181885,0.07540414
7105.77296012252,0.39181885,0.06635977
7106.128494731736,0.39181885,0.078654535
7106.484047129997,0.33107367,0.059252
7106.839617318177,0.11585586,0.06812406
7107.195205297182,0.07539792,0.071100585
7107.5508110678875,0.06848314,0.05708441
7107.906434631197,0.029448157,0.06557023
7108.262075987987,0.029448157,0.054602563
7108.617735139163,-0.04409152,0.07241553
7108.9734120856,0.029448157,0.05410712
7109.329106828196,0.03613776,0.059977133
7109.684819367848,0.05199156,0.0669007
7110.0405497054335,0.05199156,0.055261966
7110.396297841856,0.05199156,0.07249321
7110.752063777991,0.05199156,0.053553812
7111.107847514745,0.09382867,0.07576657
7111.463649052995,0.25357538,0.07132407
7111.819468393644,0.59040946,0.067327514
7112.175305537569,0.78673273,0.08840068
7112.531160485669,1.0236316,0.06534403
7112.887033238841,1.0236316,0.08923975
7113.242923797961,1.0236316,0.08624806
7113.598832163936,0.9987764,0.07106282
7113.954758337642,0.91938674,0.083090656
7114.3107023199755,0.91938674,0.06921888
7114.666664111837,0.908585,0.08622802
7115.022643714102,0.9685892,0.07495986
7115.378641127676,0.9326111,0.07662578
7115.734656353437,0.9326111,0.0812478
7116.090689392288,0.89394903,0.07117731
7116.446740245109,0.48192286,0.08239728
7116.802808912804,0.27700204,0.054658838
7117.15889539625,0.12223717,0.06998296
7117.5149996963455,0.12223717,0.06670985
7117.871121813991,0.12223717,0.055725545
7118.22726175006,0.2313737,0.06658869
7118.583419505462,0.2313737,0.06058015
7118.939595081072,0.2313737,0.07904721
7119.295788477797,0.14046206,0.066210136
7119.651999696514,0.10299032,0.05343958
7120.008228738129,0.09436412,0.06782895
7120.36447560352,0.07357168,0.054596853
7120.720740293586,0.040973898,0.06936299
7121.077022809224,0.07357168,0.05976564
7121.433323151314,0.07357168,0.061144847
7121.789641320761,0.08379955,0.06674036
7122.145977318443,0.28608438,0.059328858
7122.502331145267,0.79968894,0.083887
7122.858702802109,0.8531515,0.06743755
7123.215092289877,1.1423815,0.09140784
7123.571499609449,1.1423815,0.0872437
7123.927924761723,1.1536446,0.07408727
7124.284367747599,1.2403095,0.08531887
7124.640828567956,1.2434002,0.075659804
7124.9973072237,1.2403095,0.09396088
7125.353803715708,1.2403095,0.07697331
7125.7103180448885,1.1560152,0.08054565
7126.066850212118,1.0177047,0.081552476
7126.423400218304,0.93947566,0.069424205
7126.779968064326,0.93947566,0.08976854
7127.136553751081,0.78226227,0.06516842
7127.493157279472,0.78226227,0.090676114
7127.849778650375,0.73938674,0.07599245
7128.206417864698,0.73938674,0.06340633
7128.56307492332,0.73938674,0.08122779
7128.919749827139,0.91673845,0.07564448
7129.276442577057,1.1345009,0.09553423
7129.633153173952,1.1345009,0.08508262
7129.989881618732,1.1345009,0.083370864
7130.346627912274,0.9794651,0.086509734
7130.703392055488,0.32304102,0.061246205
7131.060174049249,0.2657055,0.0714997
7131.416973894467,0.2657055,0.05862641
7131.773791592022,0.2657055,0.07460249
7132.130627142811,0.34580836,0.06773532
7132.4874805477375,0.5920795,0.06472995
7132.844351807679,0.5920795,0.080980904
7133.201240923544,0.5920795,0.06493437
7133.55814789621,0.39741004,0.07771596
7133.915072726587,0.0684437,0.05389455
7134.272015415552,-0.0034363472,0.07827804
7134.628975964015,-0.0034363472,0.073041715
7134.9859543728535,-0.0034363472,0.06057511
7135.342950642968,0.17908524,0.071435265
7135.699964775263,0.41885653,0.062273957
7136.056996770613,0.6165887,0.08728415
7136.4140466299295,0.6165887,0.07114875
7136.77111435409,0.6165887,0.073583275
7137.128199944003,0.38723865,0.06916392
7137.48530340055,0.25864238,0.060148824
7137.842424724638,0.23656832,0.07098863
7138.1995639171455,0.18338823,0.05404199
7138.556720978975,0.18338823,0.067783274
7138.913895911028,0.18338823,0.067622244
7139.271088714183,0.362015,0.06388781
7139.62829938935,0.362015,0.070739254
7139.985527937408,0.38676798,0.06006437
7140.342774359258,0.38676798,0.073971175
7140.700038655803,0.5020066,0.060472406
7141.057320827921,0.73290193,0.08717195
7141.414620876522,1.0444982,0.08043136
7141.771938802487,1.203611,0.07507447
7142.129274606724,1.203611,0.09021274
7142.486628290111,1.203611,0.07668278
7142.8439998535605,1.1411723,0.0949203
7143.201389297951,1.0305179,0.07508386
7143.558796624184,0.9591537,0.08103183
7143.916221833162,0.89476335,0.09100139
7144.273664925766,0.8156633,0.07159307
7144.6311259029035,0.47150385,0.0786787
7144.988604765456,0.17815813,0.06286101
7145.346101514333,0.17815813,0.074032046
7145.703616150415,0.17815813,0.06401482
7146.061148674611,0.42606738,0.073947445
7146.4186990878015,0.695714,0.08643713
7146.776267390889,1.0302042,0.077126645
7147.133853584775,1.1242095,0.09470403
7147.491457670343,1.1242095,0.07449032
7147.849079648499,1.1242095,0.09645148
7148.206719520126,1.0145063,0.08002799
7148.564377286134,0.9265521,0.08307195
7148.922052947402,0.90958714,0.085526206
7149.2797465048425,0.8077063,0.07616603
7149.637457959334,0.7820169,0.092252485
7149.99518731178,0.50584424,0.063572966
7150.352934563083,0.2463023,0.07812754
7150.710699714125,0.12293738,0.06399869
7151.068482765816,0.12293738,0.058310583
7151.426283719036,0.12293738,0.075377986
7151.784102574697,0.4913584,0.06654163
7152.141939333678,0.6327788,0.085197955
7152.499793996891,0.82443,0.06609035
7152.857666565217,0.82443,0.09342986
7153.215557039558,0.82443,0.08430962
7153.573465420819,0.6073241,0.06948725
7153.931391709881,0.30035,0.0727473
7154.2893359076525,0.28030634,0.059464116
7154.647298015017,0.24582678,0.073720425
7155.005278032879,0.1510066,0.05616912
7155.363275962139,0.13320732,0.07580406
7155.72129180368,0.11493457,0.06917091
7156.079325558413,0.11493457,0.056875657
7156.43737722722,0.11493457,0.06413659
7156.795446811011,0.11493457,0.055179134
7157.153534310669,0.21050157,0.07521218
7157.511639727103,0.22910629,0.061280817
7157.869763061197,0.22910629,0.07945846
7158.227904313853,0.22910629,0.06694606
7158.586063485976,0.124468595,0.05684433
7158.944240578448,0.018738866,0.072997026
7159.302435592181,0.005924584,0.058627333
7159.6606485280545,-0.026797684,0.07342982
7160.018879386982,0.005924584,0.054321736
7160.377128169845,0.005924584,0.07365563
7160.735394877554,0.07899662,0.071085125
7161.093679510994,0.16857232,0.059758577
7161.451982071067,0.27468073,0.0696646
7161.810302558677,0.61462694,0.06662533
7162.168640974707,0.8834551,0.08519871
7162.526997320069,0.9494431,0.07013207
7162.885371595646,1.1636035,0.09271585
7163.2437638023475,1.1636035,0.08720483
7163.602173941058,1.1174927,0.07768889
7163.960602012689,1.1174927,0.088700466
7164.319048018124,1.0663356,0.080075495
7164.677511958265,0.89630616,0.09348445
7165.035993834019,0.60726464,0.062180914
7165.3944936462685,0.49889004,0.077728145
7165.753011395925,0.47657803,0.06329572
7166.11154708387,0.4617385,0.07054791
7166.470100711012,0.4617385,0.071030915
7166.828672278252,0.4617385,0.0637585
7167.1872617864765,0.4849009,0.0742631
7167.545869236595,0.6833909,0.06489635
7167.904494629492,0.6833909,0.09303713
7168.263137966079,0.6833909,0.08018956
7168.621799247239,0.6724727,0.083379984
7168.980478473887,0.5343125,0.07722784
7169.339175646904,0.27808693,0.06011597
7169.697890767195,0.25624743,0.07502584
7170.056623835666,0.05854333,0.06892777
7170.415374853201,-0.0030964136,0.08290681
7170.774143820711,-0.0030964136,0.05837717
7171.1329307390815,-0.012113473,0.07203604
7171.491735609225,-0.012113473,0.070737585
7171.850558432023,-0.034195647,0.066157974
7172.209399208391,-0.034195647,0.07205479
7172.5682579392105,-0.034195647,0.06268611
7172.927134625389,-0.034195647,0.070967294
7173.286029267831,-0.034195647,0.057118718
7173.644941867421,-0.049868908,0.074654825
7174.003872425072,0.026124524,0.0709371
7174.3628209416665,0.026124524,0.06265345
7174.72178741812,0.034244206,0.06742508
7175.080771855315,0.034244206,0.0629531
7175.439774254165,0.057580043,0.072670124
7175.7987946155545,0.057580043,0.06491437
7176.157832940389,0.13436824,0.0808523
7176.516889229575,0.19621688,0.06532749
7176.875963483997,0.263153,0.06994873
7177.235055704568,0.27900332,0.07435094
7177.594165892173,0.5748027,0.070637584
7177.953294047717,0.9869138,0.087563075
7178.312440172107,1.0856333,0.08168121
7178.671604266227,1.1238787,0.09868976
7179.030786330992,1.1238787,0.07358608
7179.389986367286,1.1318946,0.10370956
7179.749204376022,1.0943683,0.08998901
7180.108440358085,1.0943683,0.07993739
7180.4676943143895,1.0631973,0.08432619
7180.82696624582,1.039559,0.07852705
7181.186256153283,1.0370545,0.093465626
7181.545564037685,1.0317423,0.075599186
7181.904889899911,0.9537684,0.09143953
7182.264233740875,0.8472922,0.07269487
7182.623595561463,0.839998,0.07851077
7182.982975362588,0.839998,0.083817005
7183.342373145135,0.839998,0.077033825
7183.70178891002,0.97438335,0.091379434
7184.061222658125,1.0420053,0.07221185
7184.420674390361,1.0420053,0.09326493
7184.780144107631,0.97438335,0.07203159
7185.139631810824,0.91429365,0.09463734
7185.499137500851,0.863437,0.082906224
7185.858661178601,0.5931917,0.06921461
7186.218202844986,0.22194114,0.07783678
7186.577762500893,0.054533713,0.068663135
7186.937340147236,0.054533713,0.073007375
7187.2969357849,0.054533713,0.062152494
7187.656549414793,0.18555021,0.074181296
7188.016181037822,0.4704942,0.06851172
7188.375830654874,0.4704942,0.090750374
7188.735498266863,0.4704942,0.082695805
7189.095183874675,0.3530967,0.06730951
7189.454887479225,0.11505887,0.0706343
7189.814609081399,0.11505887,0.061775677
7190.1743486821115,0.11505887,0.07073013
7190.534106282249,0.06332148,0.062629946
7190.893881882719,0.18594158,0.07656688
7191.2536754844305,0.20911224,0.057891726
7191.613487088268,0.20911224,0.0682612
7191.973316695148,0.42078674,0.07348285
7192.333164305956,0.72301143,0.07128207
7192.693029921601,0.8345761,0.08230635
7193.05291354299,0.98610824,0.07367144
7193.41281517101,1.0421798,0.10117952
7193.772734806576,1.0517869,0.079514466
7194.132672450576,1.066085,0.097790636
7194.492628103923,1.229836,0.08190223
7194.852601767506,1.229836,0.07964865
7195.21259344224,1.229836,0.091596045
7195.5726031290105,0.9535361,0.0805719
7195.932630828727,0.6090938,0.0809496
7196.292676542298,0.6090938,0.07054905
7196.65274027061,0.6090938,0.07962113
7197.012822014579,0.61418664,0.07618513
7197.372921775092,0.61418664,0.09575447
7197.733039553065,0.61418664,0.0717501
7198.093175349385,0.37429583,0.06877272
7198.453329164968,0.18015693,0.06484187
7198.8135010007,-0.028039115,0.059768114
7199.173690857491,-0.028039115,0.07161321
7199.533898736251,-0.028039115,0.061609652
7199.894124637865,0.13569698,0.07570797
7200.254368563251,0.18514328,0.058319803
7200.614630513295,0.18514328,0.08067956
7200.974910488914,0.18514328,0.067468494
7201.335208490996,0.04855277,0.06886258
7201.695524520456,0.04855277,0.070638865
7202.055858578183,-0.00520386,0.06032914
7202.416210665086,-0.00520386,0.081462465
7202.776580782072,-0.050381374,0.07232816
7203.136968930032,-0.051340174,0.07885108
7203.497375109881,-0.051340174,0.06551994
7203.857799322507,0.017465618,0.06964849
7204.218241568819,-0.051340174,0.059795473
7204.578701849728,0.0059954515,0.07818524
7204.93918016612,0.0059954515,0.07050534
7205.299676518913,-0.054782532,0.059086245
7205.660190908995,-0.061871383,0.06595918
7206.020723337282,-0.061871383,0.06530622
7206.381273804664,-0.061871383,0.07512341
7206.741842312055,-0.040419992,0.06412576
7207.102428860347,-0.036980905,0.07347
7207.463033450446,0.012598209,0.056309745
7207.823656083265,0.012598209,0.07937883
7208.18429675969,0.012598209,0.06960552
7208.54495548064,0.012598209,0.06862033
7208.905632247003,0.20039152,0.07130024
7209.266327059696,0.22190426,0.059910282
7209.627039919607,0.2407887,0.07492172
7209.987770827655,0.4591751,0.07046338
7210.348519784728,0.58360004,0.08492923
7210.7092867917345,0.58360004,0.06611454
7211.070071849587,0.58360004,0.08344724
7211.430874959173,0.44014847,0.07363238
7211.791696121411,0.44014847,0.07708554
7212.15253533719,0.4396364,0.07643969
7212.513392607427,0.39492646,0.064164944
7212.87426793301,0.3875205,0.073575936
7213.2351613148585,0.110953666,0.062453613
7213.596072753861,0.075694285,0.0721692
7213.957002250929,0.0058865487,0.064150654
7214.317949806971,-0.012185851,0.068474196
7214.678915422878,-0.012185851,0.059936136
7215.039899099568,-0.030006886,0.07321748
7215.40090083793,-0.030006886,0.06673265
7215.761920638882,0.052568566,0.069245085
7216.1229585033125,0.06712294,0.062128868
7216.484014432141,0.07856106,0.063562766
7216.845088426256,0.07856106,0.07162603
7217.206180486569,0.07856106,0.0638387
7217.567290613992,0.071980245,0.06918904
7217.9284188094125,0.05914785,0.058800183
7218.289565073751,0.01070635,0.0762439
7218.650729407896,0.011526423,0.06355075
7219.011911812759,0.01070635,0.079421975
7219.373112289252,0.01070635,0.06357844
7219.734330838264,0.011526423,0.06089181
7220.095567460714,0.0128631275,0.06978025
7220.456822157492,0.0128631275,0.059590627
7220.8180949295165,0.0128631275,0.07030933
7221.179385777677,-0.01597714,0.060832918
7221.540694702894,-0.022783235,0.063229576
7221.902021706056,-0.022783235,0.06302039
7222.2633667880755,-0.02654296,0.07478574
7222.624729949865,-0.01597714,0.062091857
7222.986111192312,-0.030003505,0.07227752
7223.347510516338,-0.02235265,0.061930113
7223.708927922832,-0.02235265,0.071814544
7224.070363412714,0.016712196,0.07478428
7224.431816986874,-0.02235265,0.06690986
7224.793288646232,0.0071870536,0.07118176
7225.154778391678,0.0071870536,0.06274155
7225.516286224122,-0.002322893,0.0736498
7225.87781214448,-0.038174186,0.06660847
7226.239356153641,-0.038174186,0.07695936
7226.600918252523,-0.038174186,0.056343935
7226.962498442019,-0.038174186,0.075275086
7227.324096723047,-0.025348194,0.06586831
7227.685713096498,0.01691978,0.07328128
7228.0473475632925,0.12491581,0.0701877
7228.409000124321,0.1438743,0.05587301
7228.7706707804955,0.1438743,0.073224545
7229.132359532729,0.1438743,0.065460615
7229.4940663819125,0.12491581,0.07435704
7229.855791328966,0.10256205,0.06394174
7230.21753437478,0.10256205,0.06986538
7230.579295520269,0.021649212,0.06301476
7230.941074766344,0.021649212,0.08352164
7231.302872113896,0.058093186,0.059906375
7231.664687563847,0.1752659,0.074598126
7232.026521117087,0.1388346,0.061839327
7232.388372774536,0.1388346,0.07441004
7232.750242537087,0.1409978,0.07188523
7233.112130405658,0.1388346,0.0642732
7233.4740363811425,0.12149122,0.067993335
7233.835960464452,0.0058655487,0.059805706
7234.197902656501,0.0058655487,0.07812116
7234.559862958181,0.00052733044,0.0690146
7234.921841370412,-0.017602973,0.08485864
7235.283837894087,-0.017602973,0.06577016
7235.645852530124,-0.028649202,0.0748321
7236.007885279418,-0.04281398,0.07020251
7236.369936142887,-0.04281398,0.07915589
7236.732005121425,-0.028649202,0.07773028
7237.094092215944,-0.012141154,0.061356343
7237.456197427358,-0.012141154,0.07564603
7237.818320756561,0.018751778,0.06496209
7238.180462204471,-0.012141154,0.07435233
7238.542621771981,-0.023518516,0.06564313
7238.904799460014,-0.023518516,0.063931525
7239.26699526946,-0.02596264,0.06644924
7239.629209201241,-0.02596264,0.078607835
7239.991441256248,0.038734734,0.073386066
7240.353691435397,0.10796407,0.10599045
7240.715959739602,0.13342921,0.092350796
7241.078246169754,0.15391941,0.12093353
7241.440550726775,0.15459648,0.10529617
7241.802873411557,0.15391941,0.11999263
7242.165214225015,0.13342921,0.13033353
7242.527573168064,-0.007799495,0.1323688
7242.889950241594,-0.007799495,0.14577024
7243.25234544653,-0.023554794,0.104195476
7243.614758783762,-0.023554794,0.11028564
7243.977190254213,0.019873898,0.08180235
7244.3396398587765,0.023539782,0.09645055
7244.702107598373,0.019873898,0.07078418
7245.064593473895,0.044037618,0.08374608
7245.427097486258,0.03142215,0.06783214
7245.789619636378,0.037671506,0.07811998
7246.1521599251455,0.037671506,0.09972624
7246.514718353485,0.037671506,0.14299035
7246.877294922287,0.03142215,0.15769848
7247.239889632475,0.037671506,0.13285035
7247.602502484942,0.08540726,0.11250214
7247.965133480612,-0.0010319414,0.091776796
7248.327782620376,-0.0025004502,0.10061343
7248.69044990515,0.038621403,0.08304558
7249.053135335848,-0.0024208976,0.08798779
7249.415838913365,-0.0025004502,0.068518035
